position,num_vesicles,area_vesicles,area_percent
K14,2,1039.4744692565228,0.00099132010388995
K15,6,4144.153409166635,0.0039521726695695494
K16,3,1289.62378429861,0.0012298810809121502
K17,2,2077.378142186251,0.0019811421796667
K18,2,1450.2377087133882,0.0013830544554837999
K19,0,508.9380098815464,0.0004853611086669
K20,60,64573.080800047996,0.06158168869023125
K21,16,20994.871004858884,0.02002226925359615
K22,10,12756.436969901355,0.012165486307050052
L11,0,0.0,0.0
L12,6,3139.629158181299,0.0029941836911976
L13,9,4761.869064678729,0.0045412722250735005
L14,2,756.7311304334414,0.0007216750435194
L15,4,2389.5739121367365,0.00227887526715915
L16,2,1174.5629533608837,0.0011201505216225
L17,1,575.3041546886309,0.0005486527964483001
L18,0,173.18029502913734,0.0001651575994769
L19,0,0.0,0.0
L20,1,867.8649705541803,0.0008276605325261499
L21,0,141.7643684932394,0.00013519703721355
L22,0,0.0,0.0
